127.0.0.1 - - [05/Jan/2024:09:44:19 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:19 +0200] "GET /theme_almasryalyoum/images/old-twitter.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:24 +0200] "GET /theme_almasryalyoum/images/insta-footer.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:24 +0200] "GET /theme_almasryalyoum/images/old-twitter.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:24 +0200] "GET /theme_almasryalyoum/images/face-book.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:24 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:26 +0200] "GET /%D9%83%D8%B1%D9%8A%D9%85-%D8%AD%D8%B3%D9%86-%D8%B4%D8%AD%D8%A7%D8%AA%D8%A9-%D9%8A%D9%83%D8%B4%D9%81-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A-%D8%AD%D9%88%D9%84-%D8%B5%D9%81%D9%82%D8%A9-%D8%B9%D9%85%D8%B1-%D9%83%D9%85%D8%A7%D9%84-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF/news HTTP/1.1" 404 155676
127.0.0.1 - - [05/Jan/2024:09:44:26 +0200] "GET /theme_almasryalyoum/images/old-twitter.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:26 +0200] "GET /theme_almasryalyoum/images/insta-footer.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:26 +0200] "GET /theme_almasryalyoum/images/face-book.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:26 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:44:27 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:06 +0200] "GET /%D9%83%D8%B1%D9%8A%D9%85-%D8%AD%D8%B3%D9%86-%D8%B4%D8%AD%D8%A7%D8%AA%D8%A9-%D9%8A%D9%83%D8%B4%D9%81-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A-%D8%AD%D9%88%D9%84-%D8%B5%D9%81%D9%82%D8%A9-%D8%B9%D9%85%D8%B1-%D9%83%D9%85%D8%A7%D9%84-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF/news HTTP/1.1" 404 155676
127.0.0.1 - - [05/Jan/2024:09:45:06 +0200] "GET /theme_almasryalyoum/images/old-twitter.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:06 +0200] "GET /theme_almasryalyoum/images/insta-footer.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:06 +0200] "GET /theme_almasryalyoum/images/face-book.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:06 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:11 +0200] "GET /theme_almasryalyoum/images/old-twitter.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:11 +0200] "GET /theme_almasryalyoum/images/face-book.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:11 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:11 +0200] "GET /theme_almasryalyoum/images/insta-footer.svg HTTP/1.1" 404 155667
127.0.0.1 - - [05/Jan/2024:09:45:14 +0200] "GET /%D9%83%D8%B1%D9%8A%D9%85-%D8%AD%D8%B3%D9%86-%D8%B4%D8%AD%D8%A7%D8%AA%D8%A9-%D9%8A%D9%83%D8%B4%D9%81-%D8%AE%D9%84%D8%A7%D9%81%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A-%D8%AD%D9%88%D9%84-%D8%B5%D9%81%D9%82%D8%A9-%D8%B9%D9%85%D8%B1-%D9%83%D9%85%D8%A7%D9%84-%D8%B9%D8%A8%D8%AF%D8%A7%D9%84%D9%88%D8%A7%D8%AD%D8%AF/news HTTP/1.1" 404 155676
127.0.0.1 - - [05/Jan/2024:09:45:14 +0200] "GET /theme_almasryalyoum/images/youtube.svg HTTP/1.1" 404 155667
